"","bin_name","group","function.","count","total_cogs","proportion"
"304","ND35_MAG_00020","susceptible","Signal transduction mechanisms",198,3498,0.0566037735849057
"305","ND35_MAG_00020","susceptible","Transcription",138,3498,0.039451114922813
"306","ND35_MAG_00020","susceptible","Translation, ribosomal structure and biogenesis",215,3498,0.0614636935391652
"307","ND35_MAG_00021","susceptible","Amino acid transport and metabolism",127,1811,0.0701270016565433
"308","ND35_MAG_00021","susceptible","Carbohydrate transport and metabolism",72,1811,0.0397570403092214
"309","ND35_MAG_00021","susceptible","Cell cycle control, cell division, chromosome partitioning",37,1811,0.0204307012700166
"310","ND35_MAG_00021","susceptible","Cell motility",20,1811,0.0110436223081171
"311","ND35_MAG_00021","susceptible","Cell wall/membrane/envelope biogenesis",185,1811,0.102153506350083
"312","ND35_MAG_00021","susceptible","Coenzyme transport and metabolism",110,1811,0.0607399226946438
"313","ND35_MAG_00021","susceptible","Cytoskeleton",6,1811,0.00331308669243512
"314","ND35_MAG_00021","susceptible","Defense mechanisms",32,1811,0.0176697956929873
"315","ND35_MAG_00021","susceptible","Energy production and conversion",106,1811,0.0585311982330204
"316","ND35_MAG_00021","susceptible","Extracellular structures",9,1811,0.00496963003865268
"317","ND35_MAG_00021","susceptible","Function unknown",93,1811,0.0513528437327443
"318","ND35_MAG_00021","susceptible","General function prediction only",147,1811,0.0811706239646604
"319","ND35_MAG_00021","susceptible","Inorganic ion transport and metabolism",77,1811,0.0425179458862507
"320","ND35_MAG_00021","susceptible","Intracellular trafficking, secretion, and vesicular transport",35,1811,0.0193263390392049
"321","ND35_MAG_00021","susceptible","Lipid transport and metabolism",109,1811,0.060187741579238
"322","ND35_MAG_00021","susceptible","Mobilome: prophages, transposons",2,1811,0.00110436223081171
"323","ND35_MAG_00021","susceptible","Nucleotide transport and metabolism",69,1811,0.0381004969630039
"324","ND35_MAG_00021","susceptible","Posttranslational modification, protein turnover, chaperones",145,1811,0.0800662617338487
"325","ND35_MAG_00021","susceptible","Replication, recombination and repair",88,1811,0.0485919381557151
"326","ND35_MAG_00021","susceptible","Secondary metabolites biosynthesis, transport and catabolism",34,1811,0.018774157923799
"327","ND35_MAG_00021","susceptible","Signal transduction mechanisms",63,1811,0.0347874102705687
"328","ND35_MAG_00021","susceptible","Transcription",61,1811,0.033683048039757
"329","ND35_MAG_00021","susceptible","Translation, ribosomal structure and biogenesis",184,1811,0.101601325234677
"330","ND35_MAG_00022","susceptible","Amino acid transport and metabolism",25,602,0.0415282392026578
"331","ND35_MAG_00022","susceptible","Carbohydrate transport and metabolism",22,602,0.0365448504983389
"332","ND35_MAG_00022","susceptible","Cell cycle control, cell division, chromosome partitioning",11,602,0.0182724252491694
"333","ND35_MAG_00022","susceptible","Cell motility",7,602,0.0116279069767442
"334","ND35_MAG_00022","susceptible","Cell wall/membrane/envelope biogenesis",67,602,0.111295681063123
"335","ND35_MAG_00022","susceptible","Coenzyme transport and metabolism",22,602,0.0365448504983389
"336","ND35_MAG_00022","susceptible","Cytoskeleton",1,602,0.00166112956810631
"337","ND35_MAG_00022","susceptible","Defense mechanisms",16,602,0.026578073089701
"338","ND35_MAG_00022","susceptible","Energy production and conversion",34,602,0.0564784053156146
"339","ND35_MAG_00022","susceptible","Extracellular structures",3,602,0.00498338870431894
"340","ND35_MAG_00022","susceptible","Function unknown",9,602,0.0149501661129568
"341","ND35_MAG_00022","susceptible","General function prediction only",24,602,0.0398671096345515
"342","ND35_MAG_00022","susceptible","Inorganic ion transport and metabolism",13,602,0.0215946843853821
"343","ND35_MAG_00022","susceptible","Intracellular trafficking, secretion, and vesicular transport",22,602,0.0365448504983389
"344","ND35_MAG_00022","susceptible","Lipid transport and metabolism",26,602,0.0431893687707641
"345","ND35_MAG_00022","susceptible","Mobilome: prophages, transposons",4,602,0.00664451827242525
"346","ND35_MAG_00022","susceptible","Nucleotide transport and metabolism",19,602,0.0315614617940199
"347","ND35_MAG_00022","susceptible","Posttranslational modification, protein turnover, chaperones",35,602,0.0581395348837209
"348","ND35_MAG_00022","susceptible","Replication, recombination and repair",59,602,0.0980066445182724
"349","ND35_MAG_00022","susceptible","Secondary metabolites biosynthesis, transport and catabolism",2,602,0.00332225913621262
"350","ND35_MAG_00022","susceptible","Signal transduction mechanisms",17,602,0.0282392026578073
"351","ND35_MAG_00022","susceptible","Transcription",25,602,0.0415282392026578
"352","ND35_MAG_00022","susceptible","Translation, ribosomal structure and biogenesis",139,602,0.230897009966777
"353","ND35_MAG_00023","resistant","Amino acid transport and metabolism",154,1477,0.104265402843602
"354","ND35_MAG_00023","resistant","Carbohydrate transport and metabolism",72,1477,0.048747461069736
"355","ND35_MAG_00023","resistant","Cell cycle control, cell division, chromosome partitioning",30,1477,0.02031144211239
"356","ND35_MAG_00023","resistant","Cell motility",5,1477,0.003385240352065
"357","ND35_MAG_00023","resistant","Cell wall/membrane/envelope biogenesis",106,1477,0.0717670954637779
"358","ND35_MAG_00023","resistant","Coenzyme transport and metabolism",119,1477,0.0805687203791469
"359","ND35_MAG_00023","resistant","Cytoskeleton",3,1477,0.002031144211239
"360","ND35_MAG_00023","resistant","Defense mechanisms",25,1477,0.016926201760325
"361","ND35_MAG_00023","resistant","Energy production and conversion",144,1477,0.0974949221394719
"362","ND35_MAG_00023","resistant","Extracellular structures",1,1477,0.000677048070412999
"363","ND35_MAG_00023","resistant","Function unknown",37,1477,0.025050778605281
"364","ND35_MAG_00023","resistant","General function prediction only",95,1477,0.0643195666892349
"365","ND35_MAG_00023","resistant","Inorganic ion transport and metabolism",75,1477,0.050778605280975
"366","ND35_MAG_00023","resistant","Intracellular trafficking, secretion, and vesicular transport",17,1477,0.011509817197021
"367","ND35_MAG_00023","resistant","Lipid transport and metabolism",83,1477,0.0561949898442789
"368","ND35_MAG_00023","resistant","Mobilome: prophages, transposons",4,1477,0.002708192281652
"369","ND35_MAG_00023","resistant","Nucleotide transport and metabolism",54,1477,0.036560595802302
"370","ND35_MAG_00023","resistant","Posttranslational modification, protein turnover, chaperones",70,1477,0.04739336492891
"371","ND35_MAG_00023","resistant","RNA processing and modification",1,1477,0.000677048070412999
"372","ND35_MAG_00023","resistant","Replication, recombination and repair",83,1477,0.0561949898442789
"373","ND35_MAG_00023","resistant","Secondary metabolites biosynthesis, transport and catabolism",21,1477,0.014218009478673
"374","ND35_MAG_00023","resistant","Signal transduction mechanisms",48,1477,0.032498307379824
"375","ND35_MAG_00023","resistant","Transcription",60,1477,0.04062288422478
"376","ND35_MAG_00023","resistant","Translation, ribosomal structure and biogenesis",170,1477,0.11509817197021
"377","ND35_MAG_00024","susceptible","Amino acid transport and metabolism",132,1674,0.0788530465949821
"378","ND35_MAG_00024","susceptible","Carbohydrate transport and metabolism",101,1674,0.0603345280764636
"379","ND35_MAG_00024","susceptible","Cell cycle control, cell division, chromosome partitioning",33,1674,0.0197132616487455
"380","ND35_MAG_00024","susceptible","Cell motility",17,1674,0.0101553166069295
"381","ND35_MAG_00024","susceptible","Cell wall/membrane/envelope biogenesis",170,1674,0.101553166069295
"382","ND35_MAG_00024","susceptible","Chromatin structure and dynamics",1,1674,0.0005973715651135
"383","ND35_MAG_00024","susceptible","Coenzyme transport and metabolism",86,1674,0.051373954599761
"384","ND35_MAG_00024","susceptible","Cytoskeleton",3,1674,0.0017921146953405
"385","ND35_MAG_00024","susceptible","Defense mechanisms",47,1674,0.0280764635603345
"386","ND35_MAG_00024","susceptible","Energy production and conversion",101,1674,0.0603345280764636
"387","ND35_MAG_00024","susceptible","Extracellular structures",4,1674,0.002389486260454
"388","ND35_MAG_00024","susceptible","Function unknown",71,1674,0.0424133811230585
"389","ND35_MAG_00024","susceptible","General function prediction only",126,1674,0.0752688172043011
"390","ND35_MAG_00024","susceptible","Inorganic ion transport and metabolism",78,1674,0.046594982078853
"391","ND35_MAG_00024","susceptible","Intracellular trafficking, secretion, and vesicular transport",18,1674,0.010752688172043
"392","ND35_MAG_00024","susceptible","Lipid transport and metabolism",95,1674,0.0567502986857826
"393","ND35_MAG_00024","susceptible","Mobilome: prophages, transposons",2,1674,0.001194743130227
"394","ND35_MAG_00024","susceptible","Nucleotide transport and metabolism",62,1674,0.037037037037037
"395","ND35_MAG_00024","susceptible","Posttranslational modification, protein turnover, chaperones",115,1674,0.0686977299880526
"396","ND35_MAG_00024","susceptible","Replication, recombination and repair",77,1674,0.0459976105137395
"397","ND35_MAG_00024","susceptible","Secondary metabolites biosynthesis, transport and catabolism",20,1674,0.01194743130227
"398","ND35_MAG_00024","susceptible","Signal transduction mechanisms",65,1674,0.0388291517323775
"399","ND35_MAG_00024","susceptible","Transcription",67,1674,0.0400238948626045
"400","ND35_MAG_00024","susceptible","Translation, ribosomal structure and biogenesis",183,1674,0.109318996415771
"401","ND35_MAG_00026","susceptible","Amino acid transport and metabolism",182,1695,0.107374631268437
"402","ND35_MAG_00026","susceptible","Carbohydrate transport and metabolism",111,1695,0.0654867256637168
"403","ND35_MAG_00026","susceptible","Cell cycle control, cell division, chromosome partitioning",25,1695,0.0147492625368732
"404","ND35_MAG_00026","susceptible","Cell motility",14,1695,0.00825958702064897
"405","ND35_MAG_00026","susceptible","Cell wall/membrane/envelope biogenesis",132,1695,0.0778761061946903
"406","ND35_MAG_00026","susceptible","Coenzyme transport and metabolism",108,1695,0.063716814159292
"407","ND35_MAG_00026","susceptible","Cytoskeleton",2,1695,0.00117994100294985
"408","ND35_MAG_00026","susceptible","Defense mechanisms",48,1695,0.0283185840707965
"409","ND35_MAG_00026","susceptible","Energy production and conversion",116,1695,0.0684365781710914
"410","ND35_MAG_00026","susceptible","Extracellular structures",5,1695,0.00294985250737463
"411","ND35_MAG_00026","susceptible","Function unknown",46,1695,0.0271386430678466
"412","ND35_MAG_00026","susceptible","General function prediction only",148,1695,0.0873156342182891
"413","ND35_MAG_00026","susceptible","Inorganic ion transport and metabolism",72,1695,0.0424778761061947
"414","ND35_MAG_00026","susceptible","Intracellular trafficking, secretion, and vesicular transport",26,1695,0.0153392330383481
"415","ND35_MAG_00026","susceptible","Lipid transport and metabolism",83,1695,0.0489675516224189
"416","ND35_MAG_00026","susceptible","Mobilome: prophages, transposons",2,1695,0.00117994100294985
"417","ND35_MAG_00026","susceptible","Nucleotide transport and metabolism",59,1695,0.0348082595870206
"418","ND35_MAG_00026","susceptible","Posttranslational modification, protein turnover, chaperones",96,1695,0.0566371681415929
"419","ND35_MAG_00026","susceptible","Replication, recombination and repair",89,1695,0.0525073746312684
"420","ND35_MAG_00026","susceptible","Secondary metabolites biosynthesis, transport and catabolism",26,1695,0.0153392330383481
"421","ND35_MAG_00026","susceptible","Signal transduction mechanisms",61,1695,0.0359882005899705
"422","ND35_MAG_00026","susceptible","Transcription",71,1695,0.0418879056047198
"423","ND35_MAG_00026","susceptible","Translation, ribosomal structure and biogenesis",173,1695,0.102064896755162
"424","ND35_MAG_00027","susceptible","Amino acid transport and metabolism",123,1577,0.077996195307546
"425","ND35_MAG_00027","susceptible","Carbohydrate transport and metabolism",82,1577,0.051997463538364
"426","ND35_MAG_00027","susceptible","Cell cycle control, cell division, chromosome partitioning",29,1577,0.0183893468611287
"427","ND35_MAG_00027","susceptible","Cell motility",16,1577,0.010145846544071
"428","ND35_MAG_00027","susceptible","Cell wall/membrane/envelope biogenesis",153,1577,0.0970196575776791
"429","ND35_MAG_00027","susceptible","Chromatin structure and dynamics",1,1577,0.000634115409004439
"430","ND35_MAG_00027","susceptible","Coenzyme transport and metabolism",88,1577,0.0558021559923906
"431","ND35_MAG_00027","susceptible","Cytoskeleton",2,1577,0.00126823081800888
"432","ND35_MAG_00027","susceptible","Defense mechanisms",35,1577,0.0221940393151554
"433","ND35_MAG_00027","susceptible","Energy production and conversion",115,1577,0.0729232720355105
"434","ND35_MAG_00027","susceptible","Extracellular structures",5,1577,0.00317057704502219
"435","ND35_MAG_00027","susceptible","Function unknown",56,1577,0.0355104629042486
"436","ND35_MAG_00027","susceptible","General function prediction only",111,1577,0.0703868103994927
"437","ND35_MAG_00027","susceptible","Inorganic ion transport and metabolism",66,1577,0.041851616994293
"438","ND35_MAG_00027","susceptible","Intracellular trafficking, secretion, and vesicular transport",24,1577,0.0152187698161065
"439","ND35_MAG_00027","susceptible","Lipid transport and metabolism",101,1577,0.0640456563094483
"440","ND35_MAG_00027","susceptible","Nucleotide transport and metabolism",59,1577,0.0374128091312619
"441","ND35_MAG_00027","susceptible","Posttranslational modification, protein turnover, chaperones",105,1577,0.0665821179454661
"442","ND35_MAG_00027","susceptible","Replication, recombination and repair",80,1577,0.0507292327203551
"443","ND35_MAG_00027","susceptible","Secondary metabolites biosynthesis, transport and catabolism",21,1577,0.0133164235890932
"444","ND35_MAG_00027","susceptible","Signal transduction mechanisms",66,1577,0.041851616994293
"445","ND35_MAG_00027","susceptible","Transcription",73,1577,0.046290424857324
